Date,Exact_Date,HomeTeam,AwayTeam,Full time result,H,D,A,H.Implied.P,D.Implied.P,A.Implied.P,H.Adjusted.P,D.Adjusted.P,A.Adjusted.P,H.criterion,D.criterion,A.criterion,Max,Match,Index,Logic,Count,Accuracy,True.Draw,Select.Draw,Match?,Draw Accuracy
509,30.08.2003,Bolton,Charlton,D,2.28,3.05,2.94,0.438596491,0.327868852,0.340136054,0.421933215,0.31541237,0.327213514,-0.068479636,0.09095741,-0.117541828,0.09095741,2,D,TRUE,,,TRUE,TRUE,TRUE,
509,30.08.2003,Chelsea,Blackburn,D,1.5,3.7,5.94,0.666666667,0.27027027,0.168350168,0.641338487,0.260002089,0.161954163,0.188451315,0.060002654,-0.113820147,0.188451315,1,H,FALSE,,,TRUE,FALSE,FALSE,
509,30.08.2003,Everton,Liverpool,A,2.68,2.97,2.5,0.373134328,0.336700337,0.4,0.358958108,0.323908327,0.384803092,-0.105255143,0.096268032,-0.092157526,0.096268032,2,D,FALSE,,,FALSE,TRUE,FALSE,
509,30.08.2003,Middlesbrough,Leeds,A,2.2,3.07,3.04,0.454545455,0.325732899,0.328947368,0.437276241,0.313357567,0.316449911,-0.057021599,0.089695536,-0.120756637,0.089695536,2,D,FALSE,,,FALSE,TRUE,FALSE,
509,30.08.2003,Newcastle,Birmingham,A,1.56,3.62,5.33,0.641025641,0.276243094,0.187617261,0.616671622,0.265747992,0.180489255,0.149579002,0.062915945,-0.119891461,0.149579002,1,H,FALSE,,,FALSE,FALSE,FALSE,
509,30.08.2003,Tottenham,Fulham,A,1.83,3.29,3.95,0.546448087,0.303951368,0.253164557,0.525687284,0.292403565,0.243546261,0.028073535,0.077328661,-0.129849995,0.077328661,2,D,FALSE,,,FALSE,TRUE,FALSE,
509,30.08.2003,Wolves,Portsmouth,D,2.62,3,2.55,0.381679389,0.333333333,0.392156863,0.367178523,0.320669243,0.377257933,-0.101390441,0.094225658,-0.096268288,0.094225658,2,D,TRUE,,,TRUE,TRUE,TRUE,
508,27.08.2003,Arsenal,Aston Villa,H,1.31,4.61,7.84,0.763358779,0.21691974,0.12755102,0.734357046,0.208678466,0.122705068,0.357797016,0.037025205,-0.096248707,0.357797016,1,H,TRUE,,,FALSE,FALSE,FALSE,
508,27.08.2003,Liverpool,Tottenham,D,1.52,3.68,5.62,0.657894737,0.27173913,0.177935943,0.632899822,0.261415144,0.171175753,0.174868187,0.060712737,-0.117019305,0.174868187,1,H,FALSE,,,TRUE,FALSE,FALSE,
508,27.08.2003,Manchester United,Wolves,H,1.15,6.58,10.66,0.869565217,0.151975684,0.09380863,0.836528461,0.146201783,0.090244628,0.585266888,0.016445215,-0.076877181,0.585266888,1,H,TRUE,,,FALSE,FALSE,FALSE,
507,26.08.2003,Charlton,Everton,D,2.49,3.02,2.66,0.401606426,0.331125828,0.37593985,0.386348486,0.318545606,0.361657041,-0.091286357,0.092898456,-0.104017262,0.092898456,2,D,TRUE,,,TRUE,TRUE,TRUE,
507,26.08.2003,Leeds,Southampton,D,1.96,3.22,3.5,0.510204082,0.310559006,0.285714286,0.49082027,0.298760165,0.274859351,-0.009367071,0.080983818,-0.128651799,0.080983818,2,D,TRUE,,,TRUE,TRUE,TRUE,
507,26.08.2003,Leicester,Middlesbrough,D,2.51,3.02,2.64,0.398406375,0.331125828,0.378787879,0.383270012,0.318545606,0.364396867,-0.093011943,0.092898456,-0.102729646,0.092898456,2,D,TRUE,,,TRUE,TRUE,TRUE,
507,26.08.2003,Portsmouth,Bolton,H,1.97,3.21,3.48,0.507614213,0.31152648,0.287356322,0.488328797,0.299690882,0.276439003,-0.011848937,0.081526047,-0.128483332,0.081526047,2,D,FALSE,,,FALSE,TRUE,FALSE,
506,25.08.2003,Blackburn,Manchester City,A,2.02,3.16,3.38,0.495049505,0.316455696,0.295857988,0.47624145,0.304432826,0.284617672,-0.023523316,0.084316632,-0.127445165,0.084316632,2,D,FALSE,,,FALSE,TRUE,FALSE,
505,24.08.2003,Aston Villa,Liverpool,D,2.96,3.1,2.26,0.337837838,0.322580645,0.442477876,0.325002611,0.310325074,0.425667137,-0.118241479,0.087849292,-0.065781295,0.087849292,2,D,TRUE,,,TRUE,TRUE,TRUE,
505,24.08.2003,Middlesbrough,Arsenal,A,3.56,3.2,1.95,0.280898876,0.3125,0.512820513,0.27022689,0.300627416,0.493337297,-0.129086017,0.082073483,-0.006833541,0.082073483,2,D,FALSE,,,FALSE,TRUE,FALSE,
504,23.08.2003,Bolton,Blackburn,D,2.64,3.05,2.49,0.378787879,0.327868852,0.401606426,0.364396867,0.31541237,0.386348486,-0.102729646,0.09095741,-0.091286357,0.09095741,2,D,TRUE,,,TRUE,TRUE,TRUE,
504,23.08.2003,Chelsea,Leicester,H,1.3,4.81,8.3,0.769230769,0.207900208,0.120481928,0.740005946,0.200001607,0.115904546,0.369239917,0.033681775,-0.092553122,0.369239917,1,H,TRUE,,,FALSE,FALSE,FALSE,
504,23.08.2003,Everton,Fulham,H,1.77,3.3,4.2,0.564971751,0.303030303,0.238095238,0.543507192,0.291517494,0.229049459,0.049160669,0.076825825,-0.129024067,0.076825825,2,D,FALSE,,,FALSE,TRUE,FALSE,
504,23.08.2003,Manchester City,Portsmouth,D,1.72,3.39,4.35,0.581395349,0.294985251,0.229885057,0.55930682,0.283778091,0.221151202,0.068961418,0.072503192,-0.128206344,0.072503192,2,D,TRUE,,,TRUE,TRUE,TRUE,
504,23.08.2003,Newcastle,Manchester United,A,2.8,3.06,2.37,0.357142857,0.326797386,0.421940928,0.343574189,0.314381611,0.405910435,-0.111732722,0.090323314,-0.079400477,0.090323314,2,D,FALSE,,,FALSE,TRUE,FALSE,
504,23.08.2003,Southampton,Birmingham,D,2.1,3.09,3.27,0.476190476,0.323624595,0.305810398,0.458098919,0.311329362,0.294191966,-0.039905791,0.088458606,-0.125876473,0.088458606,2,D,TRUE,,,TRUE,TRUE,TRUE,
504,23.08.2003,Tottenham,Leeds,H,2.12,3.1,3.19,0.471698113,0.322580645,0.313479624,0.453777231,0.310325074,0.301569821,-0.043606386,0.087849292,-0.124407636,0.087849292,2,D,FALSE,,,FALSE,TRUE,FALSE,
504,23.08.2003,Wolves,Charlton,A,2.28,3.05,2.92,0.438596491,0.327868852,0.342465753,0.421933215,0.31541237,0.329454702,-0.068479636,0.09095741,-0.116811848,0.09095741,2,D,FALSE,,,FALSE,TRUE,FALSE,
503,17.08.2003,Charlton,Manchester City,A,2.45,3.02,2.73,0.408163265,0.331125828,0.366300366,0.392656216,0.318545606,0.352383784,-0.087627579,0.092898456,-0.108143748,0.092898456,2,D,FALSE,,,FALSE,TRUE,FALSE,
503,17.08.2003,Leeds,Newcastle,D,2.87,3.03,2.34,0.348432056,0.330033003,0.427350427,0.335194331,0.3174943,0.411114414,-0.114847156,0.092244894,-0.075970586,0.092244894,2,D,TRUE,,,TRUE,TRUE,TRUE,
503,17.08.2003,Liverpool,Chelsea,A,2.23,3.03,3.06,0.448430493,0.330033003,0.326797386,0.431393601,0.3174943,0.314381611,-0.061530403,0.092244894,-0.121319208,0.092244894,2,D,FALSE,,,FALSE,TRUE,FALSE,
502,16.08.2003,Arsenal,Everton,H,1.39,4.15,6.76,0.71942446,0.240963855,0.147928994,0.692091892,0.231809092,0.142308836,0.276391211,0.046702849,-0.105825788,0.276391211,1,H,TRUE,,,FALSE,FALSE,FALSE,
502,16.08.2003,Birmingham,Tottenham,H,2.39,3.07,2.75,0.418410042,0.325732899,0.363636364,0.402513695,0.313357567,0.349820993,-0.081578498,0.089695536,-0.109221096,0.089695536,2,D,FALSE,,,FALSE,TRUE,FALSE,
502,16.08.2003,Blackburn,Wolves,H,1.67,3.48,4.52,0.598802395,0.287356322,0.221238938,0.576052533,0.276439003,0.212833569,0.091080878,0.068519176,-0.127064793,0.091080878,1,H,TRUE,,,FALSE,FALSE,FALSE,
502,16.08.2003,Fulham,Middlesbrough,H,2.39,3.02,2.79,0.418410042,0.331125828,0.358422939,0.402513695,0.318545606,0.344805638,-0.081578498,0.092898456,-0.111250439,0.092898456,2,D,FALSE,,,FALSE,TRUE,FALSE,
502,16.08.2003,Leicester,Southampton,D,2.45,2.99,2.75,0.408163265,0.334448161,0.363636364,0.392656216,0.321741716,0.349820993,-0.087627579,0.09489948,-0.109221096,0.09489948,2,D,TRUE,,,TRUE,TRUE,TRUE,
502,16.08.2003,Manchester United,Bolton,H,1.25,5.14,8.83,0.8,0.194552529,0.113250283,0.769606184,0.187161037,0.108947648,0.431369894,0.029021161,-0.088573579,0.431369894,1,H,TRUE,,,FALSE,FALSE,FALSE,
502,16.08.2003,Portsmouth,Aston Villa,H,2.39,3.05,2.76,0.418410042,0.327868852,0.362318841,0.402513695,0.31541237,0.348553525,-0.081578498,0.09095741,-0.109743822,0.09095741,2,D,FALSE,,,FALSE,TRUE,FALSE,
501,11.05.2003,Birmingham,West Ham,D,2.95,3.63,1.99,0.338983051,0.275482094,0.502512563,0.326104315,0.265015904,0.48342097,-0.11789538,0.062540946,-0.016662342,0.062540946,2,D,TRUE,,,TRUE,TRUE,TRUE,
501,11.05.2003,Bolton,Middlesbrough,H,1.58,3.68,4.68,0.632911392,0.27173913,0.213675214,0.608865652,0.261415144,0.205557207,0.137804623,0.060712737,-0.125830253,0.137804623,1,H,TRUE,,,FALSE,FALSE,FALSE,
501,11.05.2003,Charlton,Fulham,A,2.14,3.21,3.14,0.46728972,0.31152648,0.318471338,0.449536322,0.299690882,0.306371888,-0.047162316,0.081526047,-0.123330007,0.081526047,2,D,FALSE,,,FALSE,TRUE,FALSE,
501,11.05.2003,Chelsea,Liverpool,H,2.36,3.3,2.7,0.423728814,0.303030303,0.37037037,0.407630394,0.291517494,0.356299159,-0.078279327,0.076825825,-0.106445067,0.076825825,2,D,FALSE,,,FALSE,TRUE,FALSE,
501,11.05.2003,Everton,Manchester United,A,2.7,3.39,2.28,0.37037037,0.294985251,0.438596491,0.356299159,0.283778091,0.421933215,-0.106445067,0.072503192,-0.068479636,0.072503192,2,D,FALSE,,,FALSE,TRUE,FALSE,
501,11.05.2003,Leeds,Aston Villa,H,1.91,3.25,3.78,0.523560209,0.307692308,0.264550265,0.503668969,0.296002378,0.254499399,0.003841852,0.079387726,-0.129894498,0.079387726,2,D,FALSE,,,FALSE,TRUE,FALSE,
501,11.05.2003,Manchester City,Southampton,A,1.78,3.48,4.01,0.561797753,0.287356322,0.249376559,0.540453781,0.276439003,0.239902177,0.045453686,0.068519176,-0.1297246,0.068519176,2,D,FALSE,,,FALSE,TRUE,FALSE,
501,11.05.2003,Sunderland,Arsenal,A,4.03,3.53,1.76,0.248138958,0.283286119,0.568181818,0.238711595,0.272523436,0.546595301,-0.129671665,0.066439424,0.052949206,0.066439424,2,D,FALSE,,,FALSE,TRUE,FALSE,
501,11.05.2003,Tottenham,Blackburn,A,2.59,3.43,2.38,0.386100386,0.29154519,0.420168067,0.371431556,0.280468726,0.404204929,-0.099280652,0.070692844,-0.08050006,0.070692844,2,D,FALSE,,,FALSE,TRUE,FALSE,
501,11.05.2003,West Brom,Newcastle,D,3.56,3.33,1.93,0.280898876,0.3003003,0.518134715,0.27022689,0.28889121,0.498449601,-0.129086017,0.075345027,-0.001606631,0.075345027,2,D,TRUE,,,TRUE,TRUE,TRUE,
500,07.05.2003,Arsenal,Southampton,H,1.49,3.92,5.89,0.67114094,0.255102041,0.169779287,0.645642772,0.245410135,0.163328986,0.195493653,0.052912721,-0.114319529,0.195493653,1,H,TRUE,,,FALSE,FALSE,FALSE,
499,04.05.2003,Arsenal,Leeds,A,1.41,4.26,6.79,0.709219858,0.234741784,0.147275405,0.682274986,0.225823411,0.141680078,0.258546079,0.044091817,-0.105543423,0.258546079,1,H,FALSE,,,FALSE,FALSE,FALSE,
498,03.05.2003,Aston Villa,Sunderland,H,1.38,4.31,7.33,0.724637681,0.232018561,0.136425648,0.697107051,0.22320365,0.131242528,0.285662392,0.042972478,-0.100615954,0.285662392,1,H,TRUE,,,FALSE,FALSE,FALSE,
498,03.05.2003,Blackburn,West Brom,D,1.37,4.21,7.58,0.729927007,0.237529691,0.131926121,0.702195423,0.228505399,0.126913949,0.2951758,0.045252525,-0.098439591,0.2951758,1,H,FALSE,,,TRUE,FALSE,FALSE,
498,03.05.2003,Fulham,Everton,H,2.48,3.33,2.56,0.403225806,0.3003003,0.390625,0.387906343,0.28889121,0.375784269,-0.090398111,0.075345027,-0.097043539,0.075345027,2,D,FALSE,,,FALSE,TRUE,FALSE,
498,03.05.2003,Liverpool,Manchester City,A,1.32,4.69,8.14,0.757575758,0.213219616,0.122850123,0.728793735,0.205118919,0.118182768,0.346657174,0.03563468,-0.093812588,0.346657174,1,H,FALSE,,,FALSE,FALSE,FALSE,
498,03.05.2003,Manchester United,Charlton,H,1.2,5.92,9.98,0.833333333,0.168918919,0.100200401,0.801673108,0.162501306,0.09639356,0.502788514,0.021031932,-0.080883054,0.502788514,1,H,TRUE,,,FALSE,FALSE,FALSE,
498,03.05.2003,Middlesbrough,Tottenham,H,2.21,3.17,3.11,0.452488688,0.315457413,0.321543408,0.435297615,0.30347247,0.309327244,-0.058554194,0.083747697,-0.122619135,0.083747697,2,D,FALSE,,,FALSE,TRUE,FALSE,
498,03.05.2003,Newcastle,Birmingham,H,1.36,4.51,7.37,0.735294118,0.22172949,0.13568521,0.707358625,0.213305483,0.130530221,0.304939154,0.038872109,-0.100263169,0.304939154,1,H,TRUE,,,FALSE,FALSE,FALSE,
498,03.05.2003,Southampton,Bolton,D,2.39,3.41,2.49,0.418410042,0.293255132,0.401606426,0.402513695,0.282113704,0.386348486,-0.081578498,0.071589863,-0.091286357,0.071589863,2,D,TRUE,,,TRUE,TRUE,TRUE,
498,03.05.2003,West Ham,Chelsea,H,2.63,3.41,2.35,0.380228137,0.293255132,0.425531915,0.365782407,0.282113704,0.409364991,-0.102066611,0.071589863,-0.077136178,0.071589863,2,D,FALSE,,,FALSE,TRUE,FALSE,
497,27.04.2003,Manchester City,West Ham,A,2.23,3.45,2.6,0.448430493,0.289855072,0.384615385,0.431393601,0.27884282,0.370002973,-0.061530403,0.069811754,-0.099997713,0.069811754,2,D,FALSE,,,FALSE,TRUE,FALSE,
497,27.04.2003,Tottenham,Manchester United,A,4.97,3.74,1.59,0.201207243,0.267379679,0.628930818,0.193562924,0.257221318,0.605036308,-0.123314719,0.058617393,0.132121142,0.132121142,3,A,TRUE,,,FALSE,FALSE,FALSE,
496,26.04.2003,Birmingham,Middlesbrough,H,2.22,3.13,3.07,0.45045045,0.319488818,0.325732899,0.433336815,0.307350712,0.313357567,-0.060056923,0.08605701,-0.121591162,0.08605701,2,D,FALSE,,,FALSE,TRUE,FALSE,
496,26.04.2003,Bolton,Arsenal,D,4.82,3.74,1.6,0.20746888,0.267379679,0.625,0.199586666,0.257221318,0.601254831,-0.124652836,0.058617393,0.126568539,0.126568539,3,A,FALSE,,,TRUE,FALSE,FALSE,
496,26.04.2003,Charlton,Southampton,H,2.26,3.14,2.98,0.442477876,0.318471338,0.33557047,0.425667137,0.306371888,0.322821386,-0.065781295,0.085471216,-0.118911822,0.085471216,2,D,FALSE,,,FALSE,TRUE,FALSE,
496,26.04.2003,Chelsea,Fulham,D,1.4,4.19,6.9,0.714285714,0.238663484,0.144927536,0.687148378,0.229596117,0.13942141,0.267354826,0.045728842,-0.104515533,0.267354826,1,H,FALSE,,,TRUE,FALSE,FALSE,
496,26.04.2003,Everton,Aston Villa,H,1.79,3.4,4.14,0.558659218,0.294117647,0.241545894,0.537434486,0.28294345,0.232369017,0.041826241,0.072044465,-0.12929033,0.072044465,2,D,FALSE,,,FALSE,TRUE,FALSE,
496,26.04.2003,Leeds,Blackburn,A,2.14,3.22,3.15,0.46728972,0.310559006,0.317460317,0.449536322,0.298760165,0.305399279,-0.047162316,0.080983818,-0.123556013,0.080983818,2,D,FALSE,,,FALSE,TRUE,FALSE,
496,26.04.2003,Sunderland,Newcastle,A,4.69,3.7,1.61,0.213219616,0.27027027,0.621118012,0.205118919,0.260002089,0.597520329,-0.125748862,0.060002654,0.121143266,0.121143266,3,A,TRUE,,,FALSE,FALSE,FALSE,
496,26.04.2003,West Brom,Liverpool,A,5.43,3.78,1.51,0.184162063,0.264550265,0.662251656,0.177165328,0.254499399,0.637091212,-0.118907798,0.057277018,0.181577764,0.181577764,3,A,TRUE,,,FALSE,FALSE,FALSE,
495,22.04.2003,Leeds,Fulham,H,1.75,3.38,4.45,0.571428571,0.295857988,0.224719101,0.549718703,0.284617672,0.216181512,0.056821375,0.072966095,-0.127558871,0.072966095,2,D,FALSE,,,FALSE,TRUE,FALSE,
494,21.04.2003,Birmingham,Southampton,H,2.17,3.13,3.21,0.460829493,0.319488818,0.31152648,0.443321534,0.307350712,0.299690882,-0.052238217,0.08605701,-0.124803189,0.08605701,2,D,FALSE,,,FALSE,TRUE,FALSE,
494,21.04.2003,Blackburn,Bolton,D,1.77,3.41,4.27,0.564971751,0.293255132,0.234192037,0.543507192,0.282113704,0.22529455,0.049160669,0.071589863,-0.128667658,0.071589863,2,D,TRUE,,,TRUE,TRUE,TRUE,
494,21.04.2003,Chelsea,Everton,H,1.75,3.5,4.32,0.571428571,0.285714286,0.231481481,0.549718703,0.274859351,0.222686975,0.056821375,0.067676309,-0.12838566,0.067676309,2,D,FALSE,,,FALSE,TRUE,FALSE,
494,21.04.2003,Liverpool,Charlton,H,1.41,4.14,7.37,0.709219858,0.241545894,0.13568521,0.682274986,0.232369017,0.130530221,0.258546079,0.046950905,-0.100263169,0.258546079,1,H,TRUE,,,FALSE,FALSE,FALSE,
494,21.04.2003,Manchester City,Sunderland,H,1.5,3.81,6.15,0.666666667,0.262467192,0.162601626,0.641338487,0.252495467,0.156424021,0.188451315,0.056300052,-0.111732026,0.188451315,1,H,TRUE,,,FALSE,FALSE,FALSE,
494,21.04.2003,Newcastle,Aston Villa,D,1.48,3.85,6.35,0.675675676,0.25974026,0.157480315,0.650005223,0.249872138,0.15149728,0.202709761,0.055033732,-0.109764636,0.202709761,1,H,FALSE,,,TRUE,FALSE,FALSE,
494,21.04.2003,West Brom,Tottenham,A,3.17,3.04,2.22,0.315457413,0.328947368,0.45045045,0.30347247,0.316449911,0.433336815,-0.123992132,0.091597908,-0.060056923,0.091597908,2,D,FALSE,,,FALSE,TRUE,FALSE,
494,21.04.2003,West Ham,Middlesbrough,H,1.92,3.31,3.42,0.520833333,0.302114804,0.292397661,0.501045693,0.290636776,0.28128881,0.001089263,0.076327645,-0.127901281,0.076327645,2,D,FALSE,,,FALSE,TRUE,FALSE,
493,19.04.2003,Aston Villa,Chelsea,H,3.1,3.12,2.22,0.322580645,0.320512821,0.45045045,0.310325074,0.308335811,0.433336815,-0.12237092,0.086648571,-0.060056923,0.086648571,2,D,FALSE,,,FALSE,TRUE,FALSE,
493,19.04.2003,Bolton,West Ham,H,2.28,3.13,2.98,0.438596491,0.319488818,0.33557047,0.421933215,0.307350712,0.322821386,-0.068479636,0.08605701,-0.118911822,0.08605701,2,D,FALSE,,,FALSE,TRUE,FALSE,
493,19.04.2003,Charlton,Birmingham,A,2.06,3.17,3.42,0.485436893,0.315457413,0.292397661,0.466994044,0.30347247,0.28128881,-0.032044618,0.083747697,-0.127901281,0.083747697,2,D,FALSE,,,FALSE,TRUE,FALSE,
493,19.04.2003,Everton,Liverpool,A,2.7,3.03,2.56,0.37037037,0.330033003,0.390625,0.356299159,0.3174943,0.375784269,-0.106445067,0.092244894,-0.097043539,0.092244894,2,D,FALSE,,,FALSE,TRUE,FALSE,
493,19.04.2003,Fulham,Newcastle,H,3.2,3.17,2.15,0.3125,0.315457413,0.465116279,0.300627416,0.30347247,0.447445456,-0.124607865,0.083747697,-0.048887948,0.083747697,2,D,FALSE,,,FALSE,TRUE,FALSE,
493,19.04.2003,Manchester United,Blackburn,H,1.37,4.47,7.38,0.729927007,0.223713647,0.135501355,0.702195423,0.215214257,0.130353351,0.2951758,0.039646977,-0.100175244,0.2951758,1,H,TRUE,,,FALSE,FALSE,FALSE,
493,19.04.2003,Middlesbrough,Arsenal,A,3.89,3.38,1.86,0.257069409,0.295857988,0.537634409,0.247302758,0.284617672,0.517208457,-0.129921461,0.072966095,0.018503717,0.072966095,2,D,FALSE,,,FALSE,TRUE,FALSE,
493,19.04.2003,Southampton,Leeds,H,2.38,3.08,2.88,0.420168067,0.324675325,0.347222222,0.404204929,0.312340172,0.334030462,-0.08050006,0.089073994,-0.115256624,0.089073994,2,D,FALSE,,,FALSE,TRUE,FALSE,
493,19.04.2003,Sunderland,West Brom,A,2.1,3.16,3.34,0.476190476,0.316455696,0.299401198,0.458098919,0.304432826,0.288026266,-0.039905791,0.084316632,-0.126930379,0.084316632,2,D,FALSE,,,FALSE,TRUE,FALSE,
492,18.04.2003,Tottenham,Manchester City,A,1.83,3.37,4.03,0.546448087,0.296735905,0.248138958,0.525687284,0.285462234,0.238711595,0.028073535,0.073433224,-0.129671665,0.073433224,2,D,FALSE,,,FALSE,TRUE,FALSE,
491,16.04.2003,Arsenal,Manchester United,D,2.38,3.07,2.91,0.420168067,0.325732899,0.343642612,0.404204929,0.313357567,0.330586849,-0.08050006,0.089695536,-0.116435155,0.089695536,2,D,TRUE,,,TRUE,TRUE,TRUE,
490,12.04.2003,Birmingham,Sunderland,H,1.6,3.53,5.4,0.625,0.283286119,0.185185185,0.601254831,0.272523436,0.17814958,0.126568539,0.066439424,-0.119203859,0.126568539,1,H,TRUE,,,FALSE,FALSE,FALSE,
490,12.04.2003,Blackburn,Charlton,H,1.8,3.38,4.14,0.555555556,0.295857988,0.241545894,0.534448739,0.284617672,0.232369017,0.038276376,0.072966095,-0.12929033,0.072966095,2,D,FALSE,,,FALSE,TRUE,FALSE,
490,12.04.2003,Chelsea,Bolton,H,1.46,4.02,6.31,0.684931507,0.248756219,0.158478605,0.658909404,0.239305405,0.152457643,0.217684115,0.050077894,-0.110156056,0.217684115,1,H,TRUE,,,FALSE,FALSE,FALSE,
490,12.04.2003,Leeds,Tottenham,D,1.99,3.22,3.56,0.502512563,0.310559006,0.280898876,0.48342097,0.298760165,0.27022689,-0.016662342,0.080983818,-0.129086017,0.080983818,2,D,TRUE,,,TRUE,TRUE,TRUE,
490,12.04.2003,Liverpool,Fulham,H,1.44,4.05,6.63,0.694444444,0.24691358,0.150829563,0.668060924,0.237532773,0.145099205,0.233417949,0.04926926,-0.107059063,0.233417949,1,H,TRUE,,,FALSE,FALSE,FALSE,
490,12.04.2003,Manchester City,Middlesbrough,D,2.18,3.13,3.15,0.458715596,0.319488818,0.317460317,0.441287949,0.307350712,0.305399279,-0.053864267,0.08605701,-0.123556013,0.08605701,2,D,TRUE,,,TRUE,TRUE,TRUE,
490,12.04.2003,Newcastle,Manchester United,A,2.7,3.1,2.51,0.37037037,0.322580645,0.398406375,0.356299159,0.310325074,0.383270012,-0.106445067,0.087849292,-0.093011943,0.087849292,2,D,FALSE,,,FALSE,TRUE,FALSE,
490,12.04.2003,West Brom,Everton,A,3.65,3.3,1.93,0.273972603,0.303030303,0.518134715,0.263563762,0.291517494,0.498449601,-0.129554103,0.076825825,-0.001606631,0.076825825,2,D,FALSE,,,FALSE,TRUE,FALSE,
490,12.04.2003,West Ham,Aston Villa,D,2.01,3.28,3.42,0.497512438,0.304878049,0.292397661,0.478610811,0.29329504,0.28128881,-0.021282775,0.07783621,-0.127901281,0.07783621,2,D,TRUE,,,TRUE,TRUE,TRUE,
489,07.04.2003,Fulham,Blackburn,A,2.39,3.07,2.83,0.418410042,0.325732899,0.35335689,0.402513695,0.313357567,0.33993206,-0.081578498,0.089695536,-0.113122219,0.089695536,2,D,FALSE,,,FALSE,TRUE,FALSE,
488,06.04.2003,Everton,Newcastle,H,2.66,2.99,2.6,0.37593985,0.334448161,0.384615385,0.361657041,0.321741716,0.370002973,-0.104017262,0.09489948,-0.099997713,0.09489948,2,D,FALSE,,,FALSE,TRUE,FALSE,
487,05.04.2003,Aston Villa,Arsenal,D,4.56,3.41,1.72,0.219298246,0.293255132,0.581395349,0.210966607,0.282113704,0.55930682,-0.126769032,0.071589863,0.068961418,0.071589863,2,D,TRUE,,,TRUE,TRUE,TRUE,
487,05.04.2003,Bolton,Manchester City,H,2.34,3.08,2.91,0.427350427,0.324675325,0.343642612,0.411114414,0.312340172,0.330586849,-0.075970586,0.089073994,-0.116435155,0.089073994,2,D,FALSE,,,FALSE,TRUE,FALSE,
487,05.04.2003,Charlton,Leeds,A,2.12,3.11,3.34,0.471698113,0.321543408,0.299401198,0.453777231,0.309327244,0.288026266,-0.043606386,0.087245972,-0.126930379,0.087245972,2,D,FALSE,,,FALSE,TRUE,FALSE,
487,05.04.2003,Manchester United,Liverpool,H,1.68,3.49,4.74,0.595238095,0.286532951,0.210970464,0.572623649,0.275646914,0.202955217,0.086456725,0.068095886,-0.125335351,0.086456725,1,H,TRUE,,,FALSE,FALSE,FALSE,
487,05.04.2003,Middlesbrough,West Brom,H,1.53,3.66,5.97,0.653594771,0.273224044,0.167504188,0.628763222,0.262843642,0.161140323,0.168317937,0.061434801,-0.11352083,0.168317937,1,H,TRUE,,,FALSE,FALSE,FALSE,
487,05.04.2003,Southampton,West Ham,D,2.05,3.16,3.44,0.487804878,0.316455696,0.290697674,0.469272063,0.304432826,0.27965341,-0.029978475,0.084316632,-0.128108483,0.084316632,2,D,TRUE,,,TRUE,TRUE,TRUE,
487,05.04.2003,Sunderland,Chelsea,A,4.8,3.52,1.67,0.208333333,0.284090909,0.598802395,0.200418277,0.273297651,0.576052533,-0.124825718,0.066848119,0.091080878,0.091080878,3,A,TRUE,,,FALSE,FALSE,FALSE,
487,05.04.2003,Tottenham,Birmingham,H,1.77,3.4,4.28,0.564971751,0.294117647,0.23364486,0.543507192,0.28294345,0.224768161,0.049160669,0.072044465,-0.128613009,0.072044465,2,D,FALSE,,,FALSE,TRUE,FALSE,
486,24.03.2003,Bolton,Tottenham,H,2.45,3.03,2.7,0.408163265,0.330033003,0.37037037,0.392656216,0.3174943,0.356299159,-0.087627579,0.092244894,-0.106445067,0.092244894,2,D,FALSE,,,FALSE,TRUE,FALSE,
485,23.03.2003,Arsenal,Everton,H,1.43,4.03,6.94,0.699300699,0.248138958,0.144092219,0.672732678,0.238711595,0.138617829,0.241584165,0.049806284,-0.104144718,0.241584165,1,H,TRUE,,,FALSE,FALSE,FALSE,
485,23.03.2003,Liverpool,Leeds,H,1.55,3.63,5.99,0.64516129,0.275482094,0.166944908,0.620650148,0.265015904,0.160602292,0.155677611,0.062540946,-0.113321438,0.155677611,1,H,TRUE,,,FALSE,FALSE,FALSE,
484,22.03.2003,Birmingham,West Brom,H,1.83,3.32,4.17,0.546448087,0.301204819,0.239808153,0.525687284,0.289761364,0.230697297,0.028073535,0.075834065,-0.129161968,0.075834065,2,D,FALSE,,,FALSE,TRUE,FALSE,
484,22.03.2003,Chelsea,Manchester City,H,1.57,3.59,5.75,0.636942675,0.278551532,0.173913043,0.612743777,0.267968727,0.167305692,0.143622646,0.064060294,-0.115719759,0.143622646,1,H,TRUE,,,FALSE,FALSE,FALSE,
484,22.03.2003,Manchester United,Fulham,H,1.28,5.03,7.38,0.78125,0.198807157,0.135501355,0.751568539,0.191254022,0.130353351,0.393075842,0.030469533,-0.100175244,0.393075842,1,H,TRUE,,,FALSE,FALSE,FALSE,
484,22.03.2003,Middlesbrough,Charlton,D,1.98,3.26,3.54,0.505050505,0.306748466,0.282485876,0.48586249,0.295094396,0.271753596,-0.014280313,0.078865683,-0.128952771,0.078865683,2,D,TRUE,,,TRUE,TRUE,TRUE,
